"movie_id"	"one"	"two"	"three"	"four"	"five"	"six"	"seven"	"eight"	"nine"	"ten"	"mean"	"median"
"tt5592248"	1054	732	1315	2750	6526	12501	12377	5861	1608	1227	0.0	0.0
"tt2639336"	524	374	631	1241	2799	5063	4326	1868	529	689	0.0	0.0
"tt5427194"	108	42	83	173	396	755	908	562	240	487	0.0	0.0
"tt4807408"	239	37	35	87	207	663	1516	1142	448	519	0.0	0.0
"tt5301662"	292	76	84	165	524	1989	5776	4319	1411	1228	0.0	0.0
"tt5461944"	973	145	169	329	886	2698	9172	12776	5350	4042	0.0	0.0
"tt3750872"	285	131	237	481	1327	3860	9884	8484	2749	1634	0.0	0.0
"tt4799066"	405	300	410	832	1661	3282	4117	2874	1491	3147	0.0	0.0
"tt2776878"	430	90	139	299	957	2776	3366	1511	468	690	0.0	0.0
"tt9019352"	197	55	53	53	62	57	46	33	14	68	0.0	0.0
"tt5610554"	609	289	466	983	2791	8005	16284	10699	3090	1957	0.0	0.0
"tt2365580"	153	72	115	216	552	1138	1495	909	362	373	0.0	0.0
"tt5670152"	647	530	673	1155	1967	2994	2314	1157	1780	4001	0.0	0.0
"tt4595882"	379	183	280	555	1801	6037	13910	9916	2846	1474	0.0	0.0
"tt4761916"	907	499	722	1212	2475	3987	3595	1895	681	954	0.0	0.0
"tt6476140"	1239	1337	1942	3000	5318	5970	4191	2009	769	1203	0.0	0.0
"tt4701724"	327	265	454	1067	2683	5297	4311	1555	436	640	0.0	0.0
"tt2924392"	204	130	154	207	247	167	111	92	237	836	0.0	0.0
"tt4686844"	2078	1611	1875	1261	3264	8822	19802	19111	7566	4005	0.0	0.0
"tt3922818"	788	678	1188	2138	4819	9773	11653	6354	2563	3530	0.0	0.0
"tt7153766"	868	552	879	1760	4028	8918	10518	4941	1333	1085	0.0	0.0
"tt5952138"	188	113	185	350	699	781	624	316	118	213	0.0	0.0
"tt1226837"	346	134	259	570	1545	4814	11759	11282	4366	3002	0.0	0.0
"tt5613484"	397	158	248	475	1202	3912	9579	10171	4165	2763	0.0	0.0
"tt5804314"	664	105	55	64	93	124	139	172	166	707	0.0	0.0
"tt5929750"	427	238	347	588	1228	1986	1816	931	354	418	0.0	0.0
"tt7365604"	125	51	95	194	400	743	770	413	175	326	0.0	0.0
"tt7008872"	684	186	237	532	1394	4056	8109	5207	1891	1658	0.0	0.0
"tt3262342"	172	110	164	358	1071	3261	8963	14018	8075	7040	0.0	0.0
"tt5834262"	600	504	985	2421	5919	11319	8769	3290	825	996	0.0	0.0
"tt1758810"	2541	2780	4522	6831	11227	12156	7193	2564	809	1289	0.0	0.0
"tt8695030"	2218	1544	2186	3397	5783	6795	5262	2617	889	1156	0.0	0.0
"tt5709188"	479	363	540	929	1696	1557	1093	515	233	768	0.0	0.0
"tt3201736"	83	35	35	54	82	135	118	110	77	238	0.0	0.0
"tt1230168"	160	74	107	180	463	875	1163	824	432	736	0.0	0.0
"tt7339792"	135	59	76	106	234	281	262	181	123	294	0.0	0.0
"tt5360952"	962	871	1429	2324	3660	3442	2030	816	327	752	0.0	0.0
"tt7026672"	385	196	356	682	1775	3598	4009	2155	878	1199	0.0	0.0
"tt5721088"	505	439	589	975	1209	787	363	133	56	209	0.0	0.0
"tt3892172"	407	280	455	891	2262	6055	11993	10232	4140	2182	0.0	0.0
"tt5968394"	935	639	960	1658	3364	5256	5109	3774	9514	9599	0.0	0.0
"tt5649144"	979	671	804	1334	2962	7280	18659	25052	13184	6610	0.0	0.0
"tt4663548"	97	31	38	61	152	277	241	183	93	193	0.0	0.0
"tt0491175"	1709	1031	1713	3326	6470	8841	6581	2794	850	996	0.0	0.0
"tt6652708"	910	120	121	133	159	197	217	191	140	710	0.0	0.0
"tt6017942"	421	251	490	892	1899	2883	2224	1073	357	669	0.0	0.0
"tt6902696"	277	156	221	341	782	1475	1690	1041	314	239	0.0	0.0
"tt3385524"	158	74	152	328	1063	3527	8057	6747	2541	1800	0.0	0.0
"tt5437928"	320	115	187	373	1036	3339	5350	2871	880	798	0.0	0.0
"tt6495770"	427	388	660	1125	1799	1769	939	403	136	458	0.0	0.0
"tt4669264"	495	139	241	514	1562	4625	5376	2190	488	610	0.0	0.0
"tt3721964"	492	333	615	1396	3578	7027	6091	2274	578	722	0.0	0.0
"tt6423362"	211	96	157	225	516	665	528	300	136	253	0.0	0.0
"tt6951892"	687	290	324	448	536	412	288	209	109	464	0.0	0.0
"tt6803212"	124	42	55	109	259	401	380	236	132	200	0.0	0.0
"tt3361792"	208	123	196	502	1487	3749	5976	3853	1543	1541	0.0	0.0
"tt4353250"	226	80	96	152	262	590	1207	1593	959	672	0.0	0.0
"tt6921996"	707	705	1388	3108	7591	15037	13583	5688	1943	3611	0.0	0.0
"tt1801552"	1310	814	961	1397	2132	2132	1237	551	254	945	0.0	0.0
"tt7242142"	464	166	251	417	992	2313	5166	5839	3051	1992	0.0	0.0
"tt3920820"	93	12	19	27	48	154	252	212	104	202	0.0	0.0
"tt4572792"	478	441	620	844	1617	3647	5670	3913	1668	2361	0.0	0.0
"tt3881784"	329	173	283	654	2095	6858	13768	7683	2270	1766	0.0	0.0
"tt5989218"	423	256	289	473	826	1493	2352	2445	1521	2069	0.0	0.0
"tt5655222"	126	92	128	256	819	1732	2125	1122	357	433	0.0	0.0
"tt4154916"	911	1019	1468	2602	4980	6084	3878	1612	634	1235	0.0	0.0
"tt6170804"	56	33	76	96	191	155	74	42	22	115	0.0	0.0
"tt7545524"	264	108	172	388	1113	3068	4846	2531	780	703	0.0	0.0
"tt3722234"	300	76	77	97	232	462	613	414	418	1214	0.0	0.0
"tt1412528"	479	518	1054	2040	4455	6571	4990	2140	765	977	0.0	0.0
"tt6574272"	324	235	325	591	1067	1078	694	343	119	237	0.0	0.0
"tt6512428"	114	34	27	49	75	123	108	97	64	231	0.0	0.0
"tt7935892"	9	1	1	1	8	6	31	74	35	25	0.0	0.0
"tt6511932"	1237	693	826	1207	1956	2198	2034	1228	490	679	0.0	0.0
"tt6108178"	686	246	336	754	1839	4251	5889	3657	1340	1497	0.0	0.0
"tt6848602"	180	77	88	138	159	124	83	74	18	120	0.0	0.0
"tt6053438"	926	476	754	1333	2813	5631	9456	9369	4830	2436	0.0	0.0
"tt5607096"	222	92	189	435	1344	3609	4962	2385	703	532	0.0	0.0
"tt3203528"	271	190	315	682	1556	3652	4469	2272	806	898	0.0	0.0
"tt5466186"	797	300	434	812	1999	3171	2266	932	303	466	0.0	0.0
"tt4971344"	547	314	525	977	2663	7031	14709	10083	2763	1421	0.0	0.0
"tt5962210"	447	288	530	1083	2813	6947	9918	5228	1317	1078	0.0	0.0
"tt6212478"	385	176	306	738	1973	5725	11385	7840	2437	1500	0.0	0.0
"tt5702446"	93	26	21	51	61	93	82	74	56	149	0.0	0.0
"tt5649108"	532	302	497	1072	2520	5824	8848	5511	1716	1142	0.0	0.0
"tt4411596"	331	252	492	1042	2851	5160	3860	1382	346	433	0.0	0.0
"tt6054650"	179	28	16	32	54	67	58	103	56	276	0.0	0.0
"tt5742374"	2072	1284	1999	3519	7214	14596	22258	18184	7591	4200	0.0	0.0
"tt1034415"	2013	969	1397	2186	3962	7122	10831	9743	5228	4027	0.0	0.0
"tt0491203"	305	220	461	938	2167	4380	4302	2027	673	830	0.0	0.0
"tt6217608"	168	73	109	205	547	1258	2807	3342	1761	908	0.0	0.0
"tt7339248"	401	197	285	500	1195	2694	4198	2661	856	596	0.0	0.0
"tt7158430"	121	48	88	176	522	1510	2624	1715	524	419	0.0	0.0
"tt6938828"	291	196	321	595	1585	3671	6434	4539	1678	1381	0.0	0.0
"tt1139592"	2496	1784	2297	2557	2368	1473	738	724	336	950	0.0	0.0
"tt5770620"	141	77	90	198	416	812	704	354	97	93	0.0	0.0
"tt5884230"	336	222	361	634	1572	3299	4263	2232	737	595	0.0	0.0
"tt6933454"	96	40	66	157	330	923	1495	908	281	254	0.0	0.0
"tt4846232"	818	468	711	1250	3113	7428	15792	17284	7935	4060	0.0	0.0
"tt5639354"	592	162	230	405	988	2743	5853	5316	2042	1169	0.0	0.0
"tt7074886"	192	93	172	469	1306	3021	2398	772	156	243	0.0	0.0
"tt6205872"	839	446	511	821	1504	2180	2258	1547	672	810	0.0	0.0
"tt4218696"	804	345	535	1108	2876	6164	5825	2224	614	864	0.0	0.0
"tt7589322"	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0.0	0.0
"tt5023260"	115	60	95	210	591	1364	1983	1143	486	604	0.0	0.0
"tt7616148"	170	54	79	133	283	685	1162	807	300	268	0.0	0.0
"tt8174450"	56	9	7	4	9	18	10	17	23	67	0.0	0.0
"tt6333086"	96	19	24	64	128	365	460	250	107	96	0.0	0.0
"tt5319866"	118	49	47	42	74	75	58	96	250	426	0.0	0.0
"tt8267604"	454	81	122	211	449	985	3355	8627	9642	9130	0.0	0.0
"tt5666304"	633	447	726	1397	2934	4529	3536	1476	523	732	0.0	0.0
"tt2368254"	426	137	177	362	936	2589	4067	2401	816	773	0.0	0.0
"tt5977276"	199	131	218	457	1323	2989	2923	1416	497	583	0.0	0.0
"tt6265828"	2672	1295	1610	2151	3606	6343	10542	10878	6374	4505	0.0	0.0
"tt6133130"	433	150	212	385	1070	2915	6085	4616	2019	1861	0.0	0.0
"tt5342904"	95	42	48	67	111	128	99	84	64	151	0.0	0.0
"tt7137380"	734	409	690	1230	2824	5207	4712	2508	774	736	0.0	0.0
"tt4975920"	127	80	120	317	821	1317	917	337	109	259	0.0	0.0
"tt4995790"	872	541	692	1166	2645	5913	12563	13408	6240	2880	0.0	0.0
"tt7985692"	111	39	53	109	271	465	447	265	81	123	0.0	0.0
"tt6288124"	205	96	161	401	1174	3319	6016	3706	1182	792	0.0	0.0
"tt5825380"	533	283	570	1272	3095	5884	5561	2673	753	908	0.0	0.0
"tt7374952"	69	30	36	52	110	126	91	42	22	126	0.0	0.0
"tt6495094"	164	37	41	58	87	92	69	55	35	103	0.0	0.0
"tt2291540"	316	212	367	794	1848	3673	3620	1537	383	628	0.0	0.0
"tt3203620"	910	604	743	1117	1213	944	597	339	121	285	0.0	0.0
"tt4682136"	112	74	97	195	431	638	430	177	121	118	0.0	0.0
"tt5779372"	179	73	117	194	357	485	363	235	169	321	0.0	0.0
"tt6998518"	2889	1590	1927	2673	4293	7213	10716	9925	4862	4501	0.0	0.0
"tt5645932"	33	6	7	15	14	19	36	32	27	105	0.0	0.0
"tt6920356"	260	134	162	275	439	724	830	801	393	244	0.0	0.0
"tt5208216"	302	212	287	529	1084	1789	1927	1136	503	791	0.0	0.0
"tt5929754"	277	139	221	538	1438	3548	5815	3962	1219	783	0.0	0.0
"tt5990474"	214	134	199	289	738	1556	3018	3164	1633	884	0.0	0.0
"tt4274656"	42	21	19	24	35	40	33	13	8	60	0.0	0.0
"tt7048622"	192	44	74	107	284	872	2778	4132	2203	1472	0.0	0.0
"tt1724970"	712	688	1179	2063	3491	3618	2223	1003	323	851	0.0	0.0
"tt6957966"	319	259	355	656	1282	1763	1333	715	294	658	0.0	0.0
"tt6018306"	270	150	205	472	1431	4009	6831	4277	1344	1113	0.0	0.0
"tt5859238"	152	90	139	267	754	1977	4488	4839	2020	1281	0.0	0.0
"tt8820136"	4	1	1	0	0	0	0	0	2	5	0.0	0.0
"tt5737862"	123	61	75	162	362	955	1108	532	169	150	0.0	0.0
"tt6257174"	473	151	210	489	1351	3439	4765	2579	904	921	0.0	0.0
"tt8593814"	3	0	0	1	0	1	1	6	4	38	0.0	0.0
"tt6495388"	28	7	5	9	14	19	30	32	23	98	0.0	0.0
"tt6288250"	1501	307	131	204	456	1340	2297	1534	605	561	0.0	0.0
"tt2482856"	41	16	20	12	4	5	2	6	0	13	0.0	0.0
"tt5175450"	190	85	199	392	1164	2895	3205	1324	375	456	0.0	0.0
"tt7370952"	31	6	13	16	27	26	27	15	17	38	0.0	0.0
"tt9075778"	45	4	7	7	13	11	17	15	15	55	0.0	0.0
"tt5960374"	697	427	603	1133	1872	2740	2477	1419	561	544	0.0	0.0
"tt4602066"	141	59	134	285	828	1765	1491	616	181	231	0.0	0.0
"tt5686062"	563	69	57	106	211	229	202	108	61	222	0.0	0.0
"tt1781058"	217	202	384	741	1839	2632	1877	790	273	297	0.0	0.0
"tt5160938"	276	105	188	376	868	1415	965	410	137	281	0.0	0.0
"tt0460890"	206	138	244	477	1131	2147	2556	1490	538	594	0.0	0.0
"tt9896916"	49	11	10	15	17	8	15	22	31	94	0.0	0.0
"tt9376172"	49	11	10	20	27	38	54	54	67	331	0.0	0.0
"tt2690226"	30	14	17	28	66	121	180	127	57	53	0.0	0.0
"tt4513316"	142	43	37	105	283	698	1004	595	192	234	0.0	0.0
"tt3294746"	103	40	52	73	175	381	484	363	168	267	0.0	0.0
"tt5805752"	145	77	143	242	608	1755	4099	4230	1797	1137	0.0	0.0
"tt5176580"	31	8	21	22	27	52	77	69	21	43	0.0	0.0
"tt6040662"	150	71	101	282	701	2034	2777	1666	528	448	0.0	0.0
"tt7689906"	203	19	27	85	212	302	263	167	61	140	0.0	0.0
"tt6303866"	353	161	297	597	1203	2431	2777	1508	494	440	0.0	0.0
"tt2062700"	1069	767	1041	1644	2548	2919	2735	1853	849	1013	0.0	0.0
"tt6483364"	155	88	141	309	720	1238	1048	459	689	854	0.0	0.0
"tt7984734"	347	200	172	256	487	993	2320	4573	4483	4450	0.0	0.0
"tt6261048"	35	14	10	16	16	32	35	38	35	124	0.0	0.0
"tt7461200"	399	124	178	296	557	649	546	250	110	197	0.0	0.0
"tt7681824"	110	25	48	88	227	488	819	710	309	235	0.0	0.0
"tt5431890"	140	50	52	89	279	989	2745	2589	946	808	0.0	0.0
"tt4068576"	273	103	107	174	354	845	1820	1849	889	721	0.0	0.0
"tt5226984"	154	39	36	139	306	865	1479	1020	370	286	0.0	0.0
"tt4986134"	142	41	93	213	563	1565	2175	1152	457	543	0.0	0.0
"tt6343058"	61	16	27	66	197	448	825	487	138	158	0.0	0.0
"tt4217392"	565	358	587	879	1677	1620	1001	416	186	757	0.0	0.0
"tt8769848"	57	31	26	72	145	187	119	72	31	56	0.0	0.0
"tt7778680"	96	34	37	78	169	362	635	543	245	310	0.0	0.0
"tt6705860"	39	11	14	31	60	128	179	118	60	48	0.0	0.0
"tt4064912"	31	6	6	10	11	7	6	12	19	66	0.0	0.0
